date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso
2023-03-09,147340,3196,0,23,1,0,2023-03-10 04:21:03,144144,22,0.0217,RUS
2023-03-09,252978,7128,0,269,0,0,2023-03-10 04:21:03,245850,269,0.0282,RUS
2023-03-09,582157,10936,0,290,0,0,2023-03-10 04:21:03,571221,290,0.0188,RUS
2023-03-09,140923,2530,0,99,0,0,2023-03-10 04:21:03,138393,99,0.018,RUS
2023-03-09,199811,2010,0,176,0,0,2023-03-10 04:21:03,197801,176,0.0101,RUS
2023-03-09,163415,983,0,115,0,0,2023-03-10 04:21:03,162432,115,0.006,RUS
2023-03-09,191150,5366,0,69,0,0,2023-03-10 04:21:03,185784,69,0.0281,RUS
2023-03-09,186301,2772,0,211,0,0,2023-03-10 04:21:03,183529,211,0.0149,RUS
2023-03-09,265894,4371,0,325,0,0,2023-03-10 04:21:03,261523,325,0.0164,RUS
2023-03-09,54106,358,0,11,0,0,2023-03-10 04:21:03,53748,11,0.0066,RUS
2023-03-09,241017,3977,0,110,0,0,2023-03-10 04:21:03,237040,110,0.0165,RUS
2023-03-09,229351,4820,0,40,0,0,2023-03-10 04:21:03,224531,40,0.021,RUS
2023-03-09,181641,3607,0,75,0,0,2023-03-10 04:21:03,178034,75,0.0199,RUS
2023-03-09,269046,6915,0,141,0,0,2023-03-10 04:21:03,262131,141,0.0257,RUS
2023-03-09,222415,3894,0,196,0,0,2023-03-10 04:21:03,218521,196,0.0175,RUS
2023-03-09,484179,8621,0,446,0,0,2023-03-10 04:21:03,475558,446,0.0178,RUS
2023-03-09,154098,1060,0,54,0,0,2023-03-10 04:21:03,153038,54,0.0069,RUS
2023-03-09,193517,2896,0,113,1,0,2023-03-10 04:21:03,190621,112,0.015,RUS
2023-03-09,193447,2379,0,61,0,0,2023-03-10 04:21:03,191068,61,0.0123,RUS
2023-03-09,133194,1468,0,0,0,0,2023-03-10 04:21:03,131726,0,0.011,RWA
2023-03-09,6597,47,0,0,0,0,2023-03-10 04:21:03,6550,0,0.0071,KNA
2023-03-09,30004,409,0,0,0,0,2023-03-10 04:21:03,29595,0,0.0136,LCA
2023-03-09,9589,123,0,0,0,0,2023-03-10 04:21:03,9466,0,0.0128,VCT
2023-03-09,16607,29,0,0,0,0,2023-03-10 04:21:03,16578,0,0.0017,WSM
2023-03-09,23616,122,0,0,0,0,2023-03-10 04:21:03,23494,0,0.0052,SMR
2023-03-09,6281,77,0,0,0,0,2023-03-10 04:21:03,6204,0,0.0123,STP
2023-03-09,830127,9618,0,83,0,0,2023-03-10 04:21:03,820509,83,0.0116,SAU
2023-03-09,88926,1971,0,0,0,0,2023-03-10 04:21:03,86955,0,0.0222,SEN
2023-03-09,2500142,17881,0,873,6,0,2023-03-10 04:21:03,2482261,867,0.0072,SRB
2023-03-09,50665,172,0,0,0,0,2023-03-10 04:21:03,50493,0,0.0034,SYC
2023-03-09,7760,126,0,0,0,0,2023-03-10 04:21:03,7634,0,0.0162,SLE
2023-03-09,2235294,1722,0,0,0,0,2023-03-10 04:21:03,2233572,0,0.0008,SGP
2023-03-09,2667551,21035,0,262,2,0,2023-03-10 04:21:03,2646516,260,0.0079,SVK
2023-03-09,1331707,7078,0,511,1,0,2023-03-10 04:21:03,1324629,510,0.0053,SVN
2023-03-09,24575,153,0,0,0,0,2023-03-10 04:21:03,24422,0,0.0062,SLB
2023-03-09,27324,1361,0,0,0,0,2023-03-10 04:21:03,25963,0,0.0498,SOM
2023-03-09,4067067,102595,0,426,0,0,2023-03-10 04:21:03,3964472,426,0.0252,ZAF
2023-03-09,18368,138,0,0,0,0,2023-03-10 04:21:03,18230,0,0.0075,SSD
2023-03-09,1633494,15575,0,0,0,0,2023-03-10 04:21:03,1617919,0,0.0095,ESP
2023-03-09,465284,5448,0,0,0,0,2023-03-10 04:21:03,459836,0,0.0117,ESP
2023-03-09,265836,3460,0,0,0,0,2023-03-10 04:21:03,262376,0,0.013,ESP
2023-03-09,315314,1628,0,0,0,0,2023-03-10 04:21:03,313686,0,0.0052,ESP
2023-03-09,1587186,10391,0,0,0,0,2023-03-10 04:21:03,1576795,0,0.0065,ESP
2023-03-09,465160,2270,0,0,0,0,2023-03-10 04:21:03,462890,0,0.0049,ESP
2023-03-09,162858,989,0,0,0,0,2023-03-10 04:21:03,161869,0,0.0061,ESP
2023-03-09,611185,8110,0,0,0,0,2023-03-10 04:21:03,603075,0,0.0133,ESP
2023-03-09,848587,9433,0,0,0,0,2023-03-10 04:21:03,839154,0,0.0111,ESP
2023-03-09,2682569,21125,0,0,0,0,2023-03-10 04:21:03,2661444,0,0.0079,ESP
2023-03-09,24701,194,0,0,0,0,2023-03-10 04:21:03,24507,0,0.0079,ESP
2023-03-09,310495,2719,0,0,0,0,2023-03-10 04:21:03,307776,0,0.0088,ESP
2023-03-09,752348,4070,0,0,0,0,2023-03-10 04:21:03,748278,0,0.0054,ESP
2023-03-09,111161,965,0,0,0,0,2023-03-10 04:21:03,110196,0,0.0087,ESP
2023-03-09,1989045,20608,0,0,0,0,2023-03-10 04:21:03,1968437,0,0.0104,ESP
2023-03-09,25460,170,0,0,0,0,2023-03-10 04:21:03,25290,0,0.0067,ESP
2023-03-09,465199,2545,0,0,0,0,2023-03-10 04:21:03,462654,0,0.0055,ESP
2023-03-09,258093,1762,0,0,0,0,2023-03-10 04:21:03,256331,0,0.0068,ESP
2023-03-09,796454,8017,0,0,0,0,2023-03-10 04:21:03,788437,0,0.0101,ESP
2023-03-09,0,0,0,0,0,0,2023-03-10 04:21:03,0,0,0.0,ESP
2023-03-09,672039,16830,0,2,0,0,2023-03-10 04:21:03,655209,2,0.025,LKA
2023-03-09,63829,5017,0,0,0,0,2023-03-10 04:21:03,58812,0,0.0786,SDN
2023-03-09,82467,1404,0,0,0,0,2023-03-10 04:21:03,81063,0,0.017,SUR
2023-03-09,32341,212,0,4,0,0,2023-03-10 04:21:03,32129,4,0.0066,SWE
2023-03-09,81036,663,0,15,0,0,2023-03-10 04:21:03,80373,15,0.0082,SWE
2023-03-09,76018,841,0,11,1,0,2023-03-10 04:21:03,75177,10,0.0111,SWE
2023-03-09,12356,101,0,3,0,0,2023-03-10 04:21:03,12255,3,0.0082,SWE
2023-03-09,113192,651,0,49,0,0,2023-03-10 04:21:03,112541,49,0.0058,SWE
2023-03-09,35377,225,0,8,0,0,2023-03-10 04:21:03,35152,8,0.0064,SWE
2023-03-09,92621,859,0,55,3,0,2023-03-10 04:21:03,91762,52,0.0093,SWE
2023-03-09,65694,455,0,16,3,0,2023-03-10 04:21:03,65239,13,0.0069,SWE
2023-03-09,54019,445,0,14,0,0,2023-03-10 04:21:03,53574,14,0.0082,SWE
2023-03-09,52095,557,0,23,3,0,2023-03-10 04:21:03,51538,20,0.0107,SWE
2023-03-09,104344,628,0,22,3,0,2023-03-10 04:21:03,103716,19,0.006,SWE
2023-03-09,101906,1031,0,58,4,0,2023-03-10 04:21:03,100875,54,0.0101,SWE
2023-03-09,357548,2996,0,107,4,0,2023-03-10 04:21:03,354552,103,0.0084,SWE
2023-03-09,71803,794,0,11,0,0,2023-03-10 04:21:03,71009,11,0.0111,SWE
2023-03-09,620000,6239,0,161,9,0,2023-03-10 04:21:03,613761,152,0.0101,SWE
2023-03-09,97754,823,0,47,1,0,2023-03-10 04:21:03,96931,46,0.0084,SWE
2023-03-09,73008,515,0,27,1,0,2023-03-10 04:21:03,72493,26,0.0071,SWE
2023-03-09,62564,464,0,33,0,0,2023-03-10 04:21:03,62100,33,0.0074,SWE
2023-03-09,58776,791,0,15,0,0,2023-03-10 04:21:03,57985,15,0.0135,SWE
2023-03-09,81139,642,0,14,3,0,2023-03-10 04:21:03,80497,11,0.0079,SWE
2023-03-09,455748,3845,0,111,11,0,2023-03-10 04:21:03,451903,100,0.0084,SWE
2023-03-09,4413911,14210,0,0,1,0,2023-03-10 04:21:03,4399701,-1,0.0032,CHE
2023-03-09,57467,3164,0,0,0,0,2023-03-10 04:21:03,54303,0,0.0551,SYR
2023-03-09,9970937,17672,0,0,0,0,2023-03-10 04:21:03,9953265,0,0.0018,TWN
2023-03-09,17786,125,0,0,0,0,2023-03-10 04:21:03,17661,0,0.007,TJK
2023-03-09,42906,846,0,0,0,0,2023-03-10 04:21:03,42060,0,0.0197,TZA
2023-03-09,4728182,33918,0,0,0,0,2023-03-10 04:21:03,4694264,0,0.0072,THA
2023-03-09,23419,138,0,0,0,0,2023-03-10 04:21:03,23281,0,0.0059,TLS
2023-03-09,39396,290,0,0,0,0,2023-03-10 04:21:03,39106,0,0.0074,TGO
2023-03-09,16810,13,0,0,0,0,2023-03-10 04:21:03,16797,0,0.0008,TON
2023-03-09,189918,4355,0,0,0,0,2023-03-10 04:21:03,185563,0,0.0229,TTO
2023-03-09,1151126,29341,0,0,0,0,2023-03-10 04:21:03,1121785,0,0.0255,TUN
2023-03-09,17042722,101492,0,0,0,0,2023-01-30 23:20:55,16941230,0,0.006,TUR
2023-03-09,2805,0,0,0,0,0,2023-03-10 04:21:03,2805,0,0.0,TUV
2023-03-09,1644533,21032,0,0,0,0,2023-03-10 04:21:03,1623501,0,0.0128,USA
2023-03-09,307655,1486,0,0,0,0,2023-03-10 04:21:03,306169,0,0.0048,USA
2023-03-09,8320,34,0,0,0,0,2023-03-10 04:21:03,8286,0,0.0041,USA
2023-03-09,2443514,33102,0,0,0,0,2023-03-10 04:21:03,2410412,0,0.0135,USA
2023-03-09,1006883,13020,0,261,5,0,2023-03-10 04:21:03,993863,256,0.0129,USA
2023-03-09,12129699,101159,0,19402,205,0,2023-03-10 04:21:03,12028540,19197,0.0083,USA
2023-03-09,1764401,14181,0,0,0,0,2023-03-10 04:21:03,1750220,0,0.008,USA
2023-03-09,976657,12220,0,163,24,0,2023-03-10 04:21:03,964437,139,0.0125,USA
2023-03-09,330793,3324,0,0,0,0,2023-03-10 04:21:03,327469,0,0.01,USA
2023-03-09,49,0,0,0,0,0,2020-08-04 02:27:56,49,0,0.0,USA
2023-03-09,177945,1432,0,231,2,0,2023-03-10 04:21:03,176513,229,0.008,USA
2023-03-09,7574590,86850,0,0,0,0,2023-03-10 04:21:03,7487740,0,0.0115,USA
2023-03-09,3068208,42489,0,0,0,0,2023-03-10 04:21:03,3025719,0,0.0138,USA
2023-03-09,103,3,0,0,0,0,2020-08-04 02:27:56,100,0,0.0291,USA
2023-03-09,61027,420,0,8,0,0,2023-03-10 04:21:03,60607,8,0.0069,USA
2023-03-09,380608,1841,0,0,0,0,2023-03-10 04:21:03,378767,0,0.0048,USA
2023-03-09,521120,5416,0,0,0,0,2023-03-10 04:21:03,515704,0,0.0104,USA
2023-03-09,4083292,41496,0,10320,53,0,2023-03-10 04:21:03,4041796,10267,0.0102,USA
2023-03-09,2051104,26115,0,0,0,0,2023-03-10 04:21:03,2024989,0,0.0127,USA
2023-03-09,903991,10725,0,0,0,0,2023-03-10 04:21:03,893266,0,0.0119,USA
2023-03-09,938184,10066,0,0,0,0,2023-03-10 04:21:03,928118,0,0.0107,USA
2023-03-09,1718471,18130,0,0,0,0,2023-03-10 04:21:03,1700341,0,0.0106,USA
2023-03-09,1573810,18766,0,0,0,0,2023-03-10 04:21:03,1555044,0,0.0119,USA
2023-03-09,318130,2928,0,0,0,0,2023-03-10 04:21:03,315202,0,0.0092,USA
2023-03-09,1365297,16544,0,431,9,0,2023-03-10 04:21:03,1348753,422,0.0121,USA
2023-03-09,2224337,24333,0,3375,84,0,2023-03-10 04:21:03,2200004,3291,0.0109,USA
2023-03-09,3064125,42205,0,0,0,0,2023-03-10 04:21:03,3021920,0,0.0138,USA
2023-03-09,1778866,14870,0,3602,50,0,2023-03-10 04:21:03,1763996,3552,0.0084,USA
2023-03-09,990756,13370,0,0,0,0,2023-03-10 04:21:03,977386,0,0.0135,USA
2023-03-09,1777380,22870,0,120,1,0,2023-03-10 04:21:03,1754510,119,0.0129,USA
2023-03-09,329386,3652,0,0,0,0,2023-03-10 04:21:03,325734,0,0.0111,USA
2023-03-09,567426,4936,0,1502,21,0,2023-03-10 04:21:03,562490,1481,0.0087,USA
2023-03-09,890122,11922,0,0,0,0,2023-03-10 04:21:03,878200,0,0.0134,USA
2023-03-09,378428,3003,0,314,3,0,2023-03-10 04:21:03,375425,311,0.0079,USA
2023-03-09,3048984,36015,0,773,5,0,2023-03-10 04:21:03,3012969,768,0.0118,USA
2023-03-09,670929,9061,0,241,2,0,2023-03-10 04:21:03,661868,239,0.0135,USA
2023-03-09,6794738,77157,0,1368,5,0,2023-03-10 04:21:03,6717581,1363,0.0114,USA
2023-03-09,3472644,28432,0,0,0,0,2023-03-10 04:21:03,3444212,0,0.0082,USA
2023-03-09,286950,2470,0,0,5,0,2023-03-10 04:21:03,284480,-5,0.0086,USA
2023-03-09,13666,41,0,0,0,0,2023-03-10 04:21:03,13625,0,0.003,USA
2023-03-09,3400652,41796,0,8332,47,0,2023-03-10 04:21:03,3358856,8285,0.0123,USA
2023-03-09,1290929,17972,0,3551,32,0,2023-03-10 04:21:03,1272957,3519,0.0139,USA
2023-03-09,963564,9373,0,0,0,0,2023-03-10 04:21:03,954191,0,0.0097,USA
2023-03-09,3527854,50398,0,0,0,0,2023-03-10 04:21:03,3477456,0,0.0143,USA
2023-03-09,1101469,5823,0,442,3,0,2023-03-10 04:21:03,1095646,439,0.0053,USA
2023-03-09,0,0,0,0,0,0,2023-03-10 04:21:03,0,0,0.0,USA
2023-03-09,460697,3870,0,652,5,0,2023-03-10 04:21:03,456827,647,0.0084,USA
2023-03-09,1836568,19600,0,0,0,0,2023-03-10 04:21:03,1816968,0,0.0107,USA
2023-03-09,279130,3190,0,0,0,0,2023-03-10 04:21:03,275940,0,0.0114,USA
2023-03-09,2515130,29263,0,0,0,0,2023-03-10 04:21:03,2485867,0,0.0116,USA
2023-03-09,8466220,93390,0,295,7,0,2023-03-10 04:21:03,8372830,288,0.011,USA
2023-03-09,1090346,5298,0,1493,11,0,2023-03-10 04:21:03,1085048,1482,0.0049,USA
2023-03-09,152618,929,0,0,0,0,2023-03-10 04:21:03,151689,0,0.0061,USA
2023-03-09,24813,130,0,15,0,0,2023-03-10 04:21:03,24683,15,0.0052,USA
2023-03-09,2291951,23666,0,0,0,0,2023-03-10 04:21:03,2268285,0,0.0103,USA
2023-03-09,1928913,15683,0,0,0,0,2023-03-10 04:21:03,1913230,0,0.0081,USA
2023-03-09,642760,7960,0,0,0,0,2023-03-10 04:21:03,634800,0,0.0124,USA
2023-03-09,2006582,16375,0,708,11,0,2023-03-10 04:21:03,1990207,697,0.0082,USA
2023-03-09,185385,2004,0,0,0,0,2023-03-10 04:21:03,183381,0,0.0108,USA
2023-03-09,170544,3630,0,0,0,0,2023-03-10 04:21:03,166914,0,0.0213,UGA
2023-03-09,163768,2973,0,0,0,0,2023-03-10 04:21:03,160795,0,0.0182,UKR
2023-03-09,126202,2751,0,0,0,0,2023-03-10 04:21:03,123451,0,0.0218,UKR
2023-03-09,150465,3290,0,0,0,0,2023-03-10 04:21:03,147175,0,0.0219,UKR
2023-03-09,212928,5423,0,56,0,0,2023-03-10 04:21:03,207505,56,0.0255,UKR
2023-03-09,303551,9454,0,0,0,0,2023-03-10 04:21:03,294097,0,0.0311,UKR
2023-03-09,216052,5607,0,0,0,0,2023-03-10 04:21:03,210445,0,0.026,UKR
2023-03-09,181629,3476,0,0,0,0,2023-03-10 04:21:03,178153,0,0.0191,UKR
2023-03-09,305661,6858,0,0,0,0,2023-03-10 04:21:03,298803,0,0.0224,UKR
2023-03-09,107686,2881,0,0,0,0,2023-03-10 04:21:03,104805,0,0.0268,UKR
2023-03-09,201270,3703,0,0,0,0,2023-03-10 04:21:03,197567,0,0.0184,UKR
2023-03-09,445098,8966,0,0,0,0,2023-03-10 04:21:03,436132,0,0.0201,UKR
2023-03-09,226220,5019,0,0,0,0,2023-03-10 04:21:03,221201,0,0.0222,UKR
2023-03-09,45117,1741,0,0,0,0,2023-03-10 04:21:03,43376,0,0.0386,UKR
2023-03-09,80033,2392,0,0,0,0,2023-03-10 04:21:03,77641,0,0.0299,UKR
2023-03-09,303357,6569,0,0,0,0,2023-03-10 04:21:03,296788,0,0.0217,UKR
2023-03-09,146174,3530,0,0,0,0,2023-03-10 04:21:03,142644,0,0.0241,UKR
2023-03-09,325462,5917,0,0,0,0,2023-03-10 04:21:03,319545,0,0.0182,UKR
2023-03-09,179994,4181,0,0,0,0,2023-03-10 04:21:03,175813,0,0.0232,UKR
2023-03-09,171031,2530,0,0,0,0,2023-03-10 04:21:03,168501,0,0.0148,UKR
2023-03-09,99770,2562,0,55,2,0,2023-03-10 04:21:03,97208,53,0.0257,UKR
2023-03-09,182268,3208,0,0,0,0,2023-03-10 04:21:03,179060,0,0.0176,UKR
2023-03-09,146363,2391,0,0,0,0,2023-03-10 04:21:03,143972,0,0.0163,UKR
2023-03-09,589607,5793,0,0,0,0,2023-03-10 04:21:03,583814,0,0.0098,UKR
2023-03-09,149845,3546,0,0,0,0,2023-03-10 04:21:03,146299,0,0.0237,UKR
2023-03-09,132045,2394,0,0,0,0,2023-03-10 04:21:03,129651,0,0.0181,UKR
2023-03-09,112462,2724,0,0,0,0,2023-03-10 04:21:03,109738,0,0.0242,UKR
2023-03-09,215070,5866,0,0,0,0,2023-03-10 04:21:03,209204,0,0.0273,UKR
2023-03-09,192801,3538,0,0,0,0,2023-03-10 04:21:03,189263,0,0.0184,UKR
2023-03-09,1053213,2349,0,145,0,0,2023-03-10 04:21:03,1050864,145,0.0022,ARE
2023-03-09,3904,12,0,0,0,0,2023-03-10 04:21:03,3892,0,0.0031,GBR
2023-03-09,18828,160,0,0,0,0,2023-03-10 04:21:03,18668,0,0.0085,GBR
2023-03-09,7305,64,0,0,0,0,2023-03-10 04:21:03,7241,0,0.0088,GBR
2023-03-09,31472,37,0,0,0,0,2023-03-10 04:21:03,31435,0,0.0012,GBR
2023-03-09,0,0,0,0,0,0,2023-03-10 04:21:03,0,0,0.0,GBR
2023-03-09,20656177,186138,0,26285,431,0,2023-03-10 04:21:03,20470039,25854,0.009,GBR
2023-03-09,1930,0,0,0,0,0,2023-03-10 04:21:03,1930,0,0.0,GBR
2023-03-09,20433,111,0,0,0,0,2023-03-10 04:21:03,20322,0,0.0054,GBR
2023-03-09,34991,66,0,0,0,0,2023-03-10 04:21:03,34925,0,0.0019,GBR
2023-03-09,38008,116,0,0,0,0,2023-03-10 04:21:03,37892,0,0.0031,GBR
2023-03-09,66391,161,0,0,0,0,2023-03-10 04:21:03,66230,0,0.0024,GBR
2023-03-09,1403,8,0,0,0,0,2023-03-10 04:21:03,1395,0,0.0057,GBR
2023-03-09,713294,5166,0,0,13,0,2023-03-10 04:21:03,708128,-13,0.0072,GBR
2023-03-09,4,0,0,0,0,0,2023-03-10 04:21:03,4,0,0.0,GBR
2023-03-09,2166,0,0,0,0,0,2023-03-10 04:21:03,2166,0,0.0,GBR
2023-03-09,2157720,16806,0,1917,42,0,2023-03-10 04:21:03,2140914,1875,0.0078,GBR
2023-03-09,6561,38,0,4,0,0,2023-03-10 04:21:03,6523,4,0.0058,GBR
2023-03-09,0,338,0,0,-1,0,2023-03-10 04:21:03,-338,1,0.0,GBR
2023-03-09,898118,11500,0,577,14,0,2023-03-10 04:21:03,886618,563,0.0128,GBR
2023-03-09,1034303,7617,0,0,0,0,2023-03-10 04:21:03,1026686,0,0.0074,URY
2023-03-09,251247,1637,0,0,0,0,2023-03-10 04:21:03,249610,0,0.0065,UZB
2023-03-09,12014,14,0,0,0,0,2023-03-10 04:21:03,12000,0,0.0012,VUT
2023-03-09,552162,5854,0,5,0,0,2023-03-10 04:21:03,546308,5,0.0106,VEN
2023-03-09,11526994,43186,0,0,0,0,2023-03-10 04:21:03,11483808,0,0.0037,VNM
2023-03-09,703228,5708,0,0,0,0,2023-03-10 04:21:03,697520,0,0.0081,PSE
2023-03-09,11945,2159,0,0,0,0,2023-03-10 04:21:03,9786,0,0.1807,YEM
2023-03-09,343135,4057,0,0,0,0,2023-03-10 04:21:03,339078,0,0.0118,ZMB
2023-03-09,264276,5671,0,0,0,0,2023-03-10 04:21:03,258605,0,0.0215,ZWE
